,행정기관코드,행정기관,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
3587,4824032000,경상남도사천시사남면,"15,306","6,564",2.33,"7,973","7,333",1.09
3588,4824033000,경상남도사천시용현면,"7,376","3,703",1.99,"3,682","3,694",1.0
3589,4824034000,경상남도사천시축동면,"1,552",895,1.73,802,750,1.07
3590,4824035000,경상남도사천시곤양면,"3,348","1,966",1.7,"1,717","1,631",1.05
3591,4824036000,경상남도사천시곤명면,"2,768","1,678",1.65,"1,388","1,380",1.01
3592,4824037000,경상남도사천시서포면,"3,451","1,952",1.77,"1,686","1,765",0.96
3593,4824051000,경상남도사천시동서동,"5,864","3,244",1.81,"2,871","2,993",0.96
3594,4824052000,경상남도사천시선구동,"4,875","2,641",1.85,"2,406","2,469",0.97
3595,4824053000,경상남도사천시동서금동,"6,283","3,170",1.98,"3,056","3,227",0.95
3596,4824055000,경상남도사천시벌용동,"15,619","7,453",2.1,"7,582","8,037",0.94
3597,4824057000,경상남도사천시향촌동,"6,713","3,319",2.02,"3,485","3,228",1.08
3598,4824059500,경상남도사천시남양동,"5,107","2,551",2.0,"2,510","2,597",0.97
3599,4824089000,경상남도사천시신수출장소,251,148,1.7,127,124,1.02
3600,4824500000,경상남도사천남양출장소,0,0,0.0,0,0,0.0
3601,4825000000,경상남도김해시,"537,673","225,984",2.38,"271,899","265,774",1.02
3602,4825025000,경상남도김해시진영읍,"55,638","24,039",2.31,"28,651","26,987",1.06
3603,4825032000,경상남도김해시주촌면,"18,709","7,357",2.54,"9,585","9,124",1.05
3604,4825033000,경상남도김해시진례면,"6,383","3,540",1.8,"3,498","2,885",1.21
3605,4825034000,경상남도김해시한림면,"7,291","4,088",1.78,"3,980","3,311",1.2
3606,4825035000,경상남도김해시생림면,"3,825","2,220",1.72,"2,038","1,787",1.14
3607,4825036000,경상남도김해시상동면,"3,138","1,690",1.86,"1,732","1,406",1.23
3608,4825037000,경상남도김해시대동면,"5,614","2,978",1.89,"2,913","2,701",1.08
3609,4825051000,경상남도김해시동상동,"9,650","4,773",2.02,"4,933","4,717",1.05
3610,4825052000,경상남도김해시회현동,"8,977","4,324",2.08,"4,480","4,497",1.0
3611,4825053000,경상남도김해시부원동,"9,829","4,886",2.01,"5,015","4,814",1.04
3612,4825054000,경상남도김해시내외동,"73,113","31,917",2.29,"36,435","36,678",0.99
3613,4825055000,경상남도김해시북부동,"79,915","30,947",2.58,"40,005","39,910",1.0
3614,4825056500,경상남도김해시칠산서부동,"9,519","4,452",2.14,"5,060","4,459",1.13
3615,4825058000,경상남도김해시활천동,"39,955","17,544",2.28,"20,327","19,628",1.04
3616,4825059000,경상남도김해시삼안동,"32,548","15,308",2.13,"16,638","15,910",1.05
3617,4825060000,경상남도김해시불암동,"7,521","3,124",2.41,"3,838","3,683",1.04
3618,4825061000,경상남도김해시장유1동,"56,720","21,825",2.6,"28,237","28,483",0.99
3619,4825062000,경상남도김해시장유2동,"36,269","14,404",2.52,"18,284","17,985",1.02
3620,4825063000,경상남도김해시장유3동,"73,059","26,568",2.75,"36,250","36,809",0.98
3621,4825200000,경상남도장유출장소,0,0,0.0,0,0,0.0
3622,4827000000,경상남도밀양시,"103,525","53,120",1.95,"50,849","52,676",0.97
3623,4827025000,경상남도밀양시삼랑진읍,"5,238","2,876",1.82,"2,615","2,623",1.0
3624,4827025100,경상남도밀양시삼랑진임천출장소,"1,261",747,1.69,630,631,1.0
3625,4827025300,경상남도밀양시하남읍,"7,042","3,819",1.84,"3,528","3,514",1.0
3626,4827031000,경상남도밀양시부북면,"5,076","2,858",1.78,"2,633","2,443",1.08
3627,4827032000,경상남도밀양시상동면,"3,039","1,869",1.63,"1,459","1,580",0.92
3628,4827033000,경상남도밀양시산외면,"2,799","1,612",1.74,"1,429","1,370",1.04
3629,4827034000,경상남도밀양시산내면,"3,807","2,138",1.78,"1,940","1,867",1.04
3630,4827035000,경상남도밀양시단장면,"4,272","2,531",1.69,"2,121","2,151",0.99
3631,4827036000,경상남도밀양시상남면,"8,262","4,151",1.99,"4,123","4,139",1.0
3632,4827037000,경상남도밀양시초동면,"3,365","1,983",1.7,"1,661","1,704",0.97
3633,4827038000,경상남도밀양시무안면,"4,897","2,809",1.74,"2,390","2,507",0.95
3634,4827039000,경상남도밀양시청도면,"1,768","1,098",1.61,850,918,0.93
3635,4827051000,경상남도밀양시내일동,"2,612","1,446",1.81,"1,263","1,349",0.94
3636,4827052000,경상남도밀양시내이동,"16,341","8,021",2.04,"8,097","8,244",0.98
3637,4827053000,경상남도밀양시삼문동,"20,120","8,259",2.44,"9,658","10,462",0.92
3638,4827054000,경상남도밀양시가곡동,"7,809","4,144",1.88,"3,634","4,175",0.87
3639,4827055000,경상남도밀양시교동,"5,817","2,759",2.11,"2,818","2,999",0.94
3640,4831000000,경상남도거제시,"241,216","103,674",2.33,"126,291","114,925",1.1
3641,4831031000,경상남도거제시일운면,"8,132","3,990",2.04,"4,159","3,973",1.05
3642,4831032000,경상남도거제시동부면,"3,076","1,660",1.85,"1,592","1,484",1.07
3643,4831033000,경상남도거제시남부면,"1,562",916,1.71,794,768,1.03
3644,4831034000,경상남도거제시거제면,"7,272","3,431",2.12,"3,597","3,675",0.98
3645,4831035000,경상남도거제시둔덕면,"2,845","1,520",1.87,"1,472","1,373",1.07
3646,4831036000,경상남도거제시사등면,"11,828","5,140",2.3,"6,144","5,684",1.08
3647,4831036600,경상남도거제시사등면가조출장소,"1,086",590,1.84,553,533,1.04
3648,4831037000,경상남도거제시연초면,"8,046","4,127",1.95,"4,454","3,592",1.24
3649,4831038000,경상남도거제시하청면,"3,490","1,788",1.95,"1,806","1,684",1.07
3650,4831038500,경상남도거제시하청면칠천출장소,"1,056",629,1.68,535,521,1.03
3651,4831039000,경상남도거제시장목면,"3,098","1,728",1.79,"1,582","1,516",1.04
3652,4831039500,경상남도거제시장목면외포출장소,"1,374",751,1.83,684,690,0.99
3653,4831051000,경상남도거제시장승포동,"5,865","2,933",2.0,"3,222","2,643",1.22
3654,4831053000,경상남도거제시능포동,"9,172","4,128",2.22,"4,960","4,212",1.18
3655,4831054000,경상남도거제시아주동,"26,932","10,325",2.61,"14,402","12,530",1.15
3656,4831055000,경상남도거제시옥포1동,"7,259","3,640",1.99,"3,921","3,338",1.17
3657,4831056000,경상남도거제시옥포2동,"25,842","11,183",2.31,"13,442","12,400",1.08
3658,4831057000,경상남도거제시장평동,"20,753","9,956",2.08,"11,762","8,991",1.31
3659,4831058000,경상남도거제시고현동,"34,323","15,013",2.29,"17,650","16,673",1.06
3660,4831059000,경상남도거제시상문동,"34,418","12,004",2.87,"17,445","16,973",1.03
3661,4831060000,경상남도거제시수양동,"23,787","8,222",2.89,"12,115","11,672",1.04
3662,4833000000,경상남도양산시,"354,726","153,732",2.31,"177,759","176,967",1.0
3663,4833025300,경상남도양산시물금읍,"120,539","48,191",2.5,"59,540","60,999",0.98
3664,4833031000,경상남도양산시동면,"37,480","15,463",2.42,"19,026","18,454",1.03
3665,4833032000,경상남도양산시원동면,"3,362","2,021",1.66,"1,728","1,634",1.06
3666,4833033000,경상남도양산시상북면,"12,647","6,385",1.98,"6,460","6,187",1.04
3667,4833034000,경상남도양산시하북면,"8,018","4,265",1.88,"4,178","3,840",1.09
3668,4833051000,경상남도양산시중앙동,"11,414","6,561",1.74,"6,049","5,365",1.13
3669,4833051500,경상남도양산시양주동,"32,841","12,870",2.55,"15,852","16,989",0.93
3670,4833052000,경상남도양산시삼성동,"21,856","10,616",2.06,"11,485","10,371",1.11
3671,4833053000,경상남도양산시강서동,"8,927","3,852",2.32,"4,481","4,446",1.01
3672,4833054000,경상남도양산시서창동,"28,406","12,911",2.2,"14,834","13,572",1.09
3673,4833055000,경상남도양산시소주동,"20,375","9,656",2.11,"10,190","10,185",1.0
3674,4833056000,경상남도양산시평산동,"30,670","13,315",2.3,"14,949","15,721",0.95
3675,4833057000,경상남도양산시덕계동,"18,191","7,626",2.39,"8,987","9,204",0.98
3676,4833200000,경상남도양산시웅상출장소,0,0,0.0,0,0,0.0
3677,4872000000,경상남도의령군,"26,322","15,010",1.75,"12,966","13,356",0.97
3678,4872025000,경상남도의령군의령읍,"9,458","4,714",2.01,"4,681","4,777",0.98
3679,4872031000,경상남도의령군가례면,"1,676",877,1.91,833,843,0.99
3680,4872032000,경상남도의령군칠곡면,"1,158",693,1.67,573,585,0.98
3681,4872033000,경상남도의령군대의면,"1,025",658,1.56,496,529,0.94
3682,4872034000,경상남도의령군화정면,"1,509",891,1.69,747,762,0.98
3683,4872035000,경상남도의령군용덕면,"1,515",894,1.69,758,757,1.0
3684,4872036000,경상남도의령군정곡면,"1,424",879,1.62,691,733,0.94
3685,4872037000,경상남도의령군지정면,"1,804","1,120",1.61,919,885,1.04
3686,4872038000,경상남도의령군낙서면,740,459,1.61,347,393,0.88
3687,4872039000,경상남도의령군부림면,"2,767","1,670",1.66,"1,334","1,433",0.93
3688,4872040000,경상남도의령군봉수면,985,649,1.52,518,467,1.11
3689,4872041500,경상남도의령군궁류면,"1,119",769,1.46,521,598,0.87
3690,4872042000,경상남도의령군유곡면,"1,142",737,1.55,548,594,0.92
3691,4873000000,경상남도함안군,"62,547","30,978",2.02,"31,816","30,731",1.04
3692,4873025000,경상남도함안군가야읍,"18,163","8,365",2.17,"9,146","9,017",1.01
3693,4873025300,경상남도함안군칠원읍,"19,042","7,919",2.4,"9,658","9,384",1.03
3694,4873031000,경상남도함안군함안면,"2,389","1,376",1.74,"1,209","1,180",1.02
3695,4873032000,경상남도함안군군북면,"6,064","3,547",1.71,"3,162","2,902",1.09
3696,4873033000,경상남도함안군법수면,"2,806","1,723",1.63,"1,440","1,366",1.05
3697,4873034000,경상남도함안군대산면,"3,345","2,049",1.63,"1,670","1,675",1.0
3698,4873035000,경상남도함안군칠서면,"5,260","2,840",1.85,"2,752","2,508",1.1
3699,4873036000,경상남도함안군칠북면,"1,896","1,139",1.66,975,921,1.06
3700,4873038000,경상남도함안군산인면,"2,681","1,487",1.8,"1,343","1,338",1.0
3701,4873039000,경상남도함안군여항면,901,533,1.69,461,440,1.05
3702,4874000000,경상남도창녕군,"60,129","32,469",1.85,"29,948","30,181",0.99
3703,4874025000,경상남도창녕군창녕읍,"16,694","7,994",2.09,"8,279","8,415",0.98
3704,4874025300,경상남도창녕군남지읍,"11,965","6,081",1.97,"6,016","5,949",1.01
3705,4874031000,경상남도창녕군고암면,"1,923","1,126",1.71,954,969,0.98
3706,4874032000,경상남도창녕군성산면,"1,603","1,013",1.58,752,851,0.88
3707,4874033000,경상남도창녕군대합면,"3,857","2,350",1.64,"1,993","1,864",1.07
3708,4874034000,경상남도창녕군이방면,"2,480","1,499",1.65,"1,158","1,322",0.88
3709,4874035000,경상남도창녕군유어면,"1,754","1,095",1.6,860,894,0.96
3710,4874036000,경상남도창녕군대지면,"2,528","1,378",1.83,"1,309","1,219",1.07
3711,4874037000,경상남도창녕군계성면,"2,342","1,413",1.66,"1,183","1,159",1.02
3712,4874038000,경상남도창녕군영산면,"5,383","2,879",1.87,"2,711","2,672",1.01
3713,4874039000,경상남도창녕군장마면,"1,843","1,112",1.66,908,935,0.97
3714,4874040000,경상남도창녕군도천면,"2,725","1,558",1.75,"1,344","1,381",0.97
3715,4874041000,경상남도창녕군길곡면,"1,501",887,1.69,754,747,1.01
3716,4874042000,경상남도창녕군부곡면,"3,531","2,084",1.69,"1,727","1,804",0.96
3717,4882000000,경상남도고성군,"50,478","26,318",1.92,"25,297","25,181",1.0
3718,4882025000,경상남도고성군고성읍,"23,986","11,339",2.12,"12,022","11,964",1.0
3719,4882031000,경상남도고성군삼산면,"1,769","1,029",1.72,911,858,1.06
3720,4882032000,경상남도고성군하일면,"1,821","1,042",1.75,887,934,0.95
3721,4882033000,경상남도고성군하이면,"2,671","1,377",1.94,"1,367","1,304",1.05
3722,4882034000,경상남도고성군상리면,"1,590",922,1.72,791,799,0.99
3723,4882035000,경상남도고성군대가면,"1,638",982,1.67,834,804,1.04
3724,4882036000,경상남도고성군영현면,861,538,1.6,389,472,0.82
3725,4882037000,경상남도고성군영오면,"1,411",806,1.75,691,720,0.96
3726,4882038000,경상남도고성군개천면,"1,094",644,1.7,540,554,0.97
3727,4882039000,경상남도고성군구만면,"1,022",614,1.66,516,506,1.02
3728,4882040000,경상남도고성군회화면,"3,534","1,935",1.83,"1,719","1,815",0.95
3729,4882041000,경상남도고성군마암면,"1,723",944,1.83,857,866,0.99
3730,4882042000,경상남도고성군동해면,"3,052","1,761",1.73,"1,573","1,479",1.06
3731,4882043000,경상남도고성군거류면,"4,306","2,385",1.81,"2,200","2,106",1.04
3732,4884000000,경상남도남해군,"42,266","22,786",1.85,"20,450","21,816",0.94
3733,4884025000,경상남도남해군남해읍,"13,087","6,276",2.09,"6,404","6,683",0.96
3734,4884031000,경상남도남해군이동면,"3,643","2,007",1.82,"1,754","1,889",0.93
3735,4884032000,경상남도남해군상주면,"1,627",923,1.76,800,827,0.97
3736,4884033000,경상남도남해군삼동면,"3,873","2,217",1.75,"1,885","1,988",0.95
3737,4884034000,경상남도남해군미조면,"2,261","1,222",1.85,"1,165","1,096",1.06
3738,4884035000,경상남도남해군남면,"3,440","2,094",1.64,"1,660","1,780",0.93
3739,4884036000,경상남도남해군서면,"2,572","1,488",1.73,"1,234","1,338",0.92
3740,4884037000,경상남도남해군고현면,"3,496","1,906",1.83,"1,632","1,864",0.88
3741,4884038000,경상남도남해군설천면,"2,792","1,587",1.76,"1,318","1,474",0.89
3742,4884039000,경상남도남해군창선면,"5,475","3,066",1.79,"2,598","2,877",0.9
3743,4885000000,경상남도하동군,"43,449","23,769",1.83,"21,696","21,753",1.0
3744,4885025000,경상남도하동군하동읍,"9,724","4,877",1.99,"4,793","4,931",0.97
3745,4885031000,경상남도하동군화개면,"3,039","1,705",1.78,"1,533","1,506",1.02
3746,4885032000,경상남도하동군악양면,"3,493","1,991",1.75,"1,733","1,760",0.98
3747,4885033000,경상남도하동군적량면,"1,914","1,092",1.75,944,970,0.97
3748,4885034000,경상남도하동군횡천면,"1,820","1,037",1.76,893,927,0.96
3749,4885035000,경상남도하동군고전면,"2,186","1,221",1.79,"1,074","1,112",0.97
3750,4885036000,경상남도하동군금남면,"3,384","1,979",1.71,"1,725","1,659",1.04
3751,4885037000,경상남도하동군진교면,"5,911","3,021",1.96,"2,929","2,982",0.98
3752,4885038000,경상남도하동군양보면,"1,710","1,006",1.7,832,878,0.95
3753,4885039000,경상남도하동군북천면,"1,681",976,1.72,821,860,0.95
3754,4885040000,경상남도하동군청암면,"1,425",839,1.7,742,683,1.09
3755,4885041000,경상남도하동군옥종면,"4,206","2,353",1.79,"2,127","2,079",1.02
3756,4885042000,경상남도하동군금성면,"2,956","1,672",1.77,"1,550","1,406",1.1
3757,4886000000,경상남도산청군,"34,360","19,600",1.75,"16,931","17,429",0.97
3758,4886025000,경상남도산청군산청읍,"6,736","3,632",1.85,"3,276","3,460",0.95
3759,4886031000,경상남도산청군차황면,"1,412",873,1.62,698,714,0.98
3760,4886032000,경상남도산청군오부면,"1,054",631,1.67,509,545,0.93
3761,4886033000,경상남도산청군생초면,"1,986","1,220",1.63,960,"1,026",0.94
3762,4886034000,경상남도산청군금서면,"2,870","1,676",1.71,"1,410","1,460",0.97
3763,4886035000,경상남도산청군삼장면,"1,812","1,062",1.71,889,923,0.96
3764,4886036000,경상남도산청군시천면,"4,093","2,315",1.77,"2,045","2,048",1.0
3765,4886037000,경상남도산청군단성면,"5,628","3,357",1.68,"2,836","2,792",1.02
3766,4886038000,경상남도산청군신안면,"5,557","2,827",1.97,"2,726","2,831",0.96
3767,4886039000,경상남도산청군생비량면,"1,155",753,1.53,557,598,0.93
3768,4886040000,경상남도산청군신등면,"2,057","1,254",1.64,"1,025","1,032",0.99
3769,4887000000,경상남도함양군,"38,310","20,840",1.84,"18,531","19,779",0.94
3770,4887025000,경상남도함양군함양읍,"18,109","8,698",2.08,"8,809","9,300",0.95
3771,4887031000,경상남도함양군마천면,"2,140","1,341",1.6,"1,026","1,114",0.92
3772,4887032000,경상남도함양군휴천면,"1,557","1,011",1.54,774,783,0.99
3773,4887033000,경상남도함양군유림면,"1,590",998,1.59,753,837,0.9
3774,4887034000,경상남도함양군수동면,"2,380","1,396",1.7,"1,165","1,215",0.96
3775,4887035000,경상남도함양군지곡면,"2,050","1,178",1.74,991,"1,059",0.94
3776,4887036000,경상남도함양군안의면,"4,434","2,615",1.7,"2,091","2,343",0.89
3777,4887037000,경상남도함양군서하면,"1,383",846,1.63,656,727,0.9
3778,4887038000,경상남도함양군서상면,"1,812","1,094",1.66,854,958,0.89
3779,4887039000,경상남도함양군백전면,"1,557",933,1.67,785,772,1.02
