,,,,매출금액,매출금액,매출금액,매출금액,매출금액,매출금액
연도,,,,2017,2018,2019,2020,2021,2022
행정구역 구분 코드,행정구역 명,생활밀접업종 분류코드,생활밀접업종명,,,,,,
2,수원시,2,당구장 운영업,11114431293.0,10894524898.0,10633069737.0,7734402567.0,7735187307.0,1544393335.0
2,수원시,2,두발 미용업,109842211839.0,117984561217.0,120613713484.0,102242698117.0,102255925307.0,24588918265.0
2,수원시,2,방문 교육학원,1882510127.0,1842234137.0,3261069462.0,2820858591.0,2818239678.0,652522044.0
2,수원시,2,부동산 중개 및 대리업,13143113939.0,10002648165.0,8130726218.0,10920705208.0,11699827438.0,2295382975.0
2,수원시,2,여관업,55158064936.0,57983721674.0,62160105718.0,41290217473.0,41288919476.0,9853749520.0
2,수원시,2,외국어학원,23024342252.0,22441101165.0,22086314097.0,17363300903.0,17365824652.0,5645079624.0
2,수원시,2,일반 교과학원,150483840016.0,153163068858.0,165503577398.0,135700693557.0,135687270638.0,35782456435.0
2,수원시,2,일반의원,154469407213.0,165501316302.0,165640028509.0,133999447260.0,134001939974.0,38152633425.0
2,수원시,2,자동차 세차업,9365759971.0,11534389978.0,12981204003.0,14902691150.0,14899815308.0,4113353592.0
2,수원시,2,자동차 전문 수리업,81509535147.0,85151999374.0,84025618367.0,82854487859.0,82834082605.0,18769716774.0
2,수원시,2,체력 단련시설 운영업,18967503476.0,20655587676.0,23897221598.0,19420191604.0,19421681489.0,7599503256.0
2,수원시,2,치과의원,110979770902.0,120648971512.0,117976235224.0,106124590428.0,106121825058.0,30998607768.0
2,수원시,2,컴퓨터 게임방 운영업,25105442449.0,36869797601.0,45308568793.0,29748641289.0,29750218010.0,6604602084.0
2,수원시,2,피부 미용업,16147455057.0,18207857352.0,19573909123.0,14518683244.0,14517177103.0,3811204206.0
2,수원시,2,한의원,78887581057.0,79384496622.0,85527220884.0,74138023337.0,74126333422.0,19624404940.0
2,수원시,3,기타 주점업,171134925999.0,180233131386.0,176530944183.0,127263927885.0,127248040794.0,20617617940.0
2,수원시,3,김밥 및 기타 간이 음식점업,98340521526.0,117643246174.0,132089809458.0,119826482062.0,119866658785.0,23078624301.0
2,수원시,3,서양식 음식점업,25108486632.0,28188752629.0,36354681845.0,34201053197.0,34200345778.0,8517630827.0
2,수원시,3,일식 음식점업,48150510949.0,56200077327.0,60175740355.0,53668662045.0,53667553357.0,13010498024.0
2,수원시,3,제과점업,81697599316.0,89737683840.0,90383392708.0,81519184871.0,81538754768.0,19823242176.0
2,수원시,3,중식 음식점업,84894804896.0,94467640070.0,106191399640.0,87491637937.0,87483948336.0,20681031222.0
2,수원시,3,한식 육류 요리 전문점,39416118318.0,34306060226.0,38126817831.0,28577903162.0,28417439979.0,6361090827.0
2,수원시,3,한식 일반 음식점업,534245469147.0,513870691298.0,521368336504.0,497190672814.0,497238297748.0,104835090976.0
2,시흥시,1,가구 소매업,20469059046.0,24775330709.0,26397030160.0,23420948571.0,23428203334.0,3782941961.0
2,시흥시,1,가방 및 기타 가죽제품 소매업,988913160.0,1274599869.0,1431360507.0,1705541246.0,1706058543.0,460623046.0
2,시흥시,1,가전제품 소매업,6008977317.0,7276875363.0,8120071222.0,11417189743.0,11416817855.0,2124541579.0
2,시흥시,1,가정용 직물제품 소매업,6996934336.0,9633249845.0,8859314312.0,12302466225.0,12300868877.0,2013132806.0
2,시흥시,1,건강 보조식품 소매업,9150491473.0,7214788200.0,6414830937.0,7329245426.0,7330087418.0,2119215407.0
2,시흥시,1,"게임용구, 인형 및 장난감 소매업",8123532418.0,9111182849.0,8513613665.0,9761460045.0,9763578251.0,2045919316.0
2,시흥시,1,"곡물, 곡분 및 가축 사료 소매업",4425998092.0,7959238886.0,8483633161.0,8231670785.0,8879299752.0,2037450476.0
2,시흥시,1,그 외 기타 분류 안된 가정용품 소매업,6778050154.0,3113053201.0,3380594864.0,3907026337.0,3907022194.0,983150785.0
2,시흥시,1,기타 식료품 소매업,11175858008.0,9377796579.0,11181075601.0,9973996753.0,12260749343.0,3396654549.0
2,시흥시,1,기타 음ㆍ식료품 위주 종합 소매업,97246272840.0,100904868441.0,85998328507.0,89944679865.0,89999208752.0,22153945832.0
2,시흥시,1,기타 의복 소매업,39666718768.0,41547947055.0,39406019065.0,34996728105.0,35006422238.0,9941021752.0
2,시흥시,1,남자용 겉옷 소매업,3361959970.0,3659925215.0,3985946921.0,6364093974.0,6363958251.0,1345560147.0
2,시흥시,1,문구용품 및 회화용품 소매업,13213094865.0,11849067149.0,11914901584.0,14307128245.0,14311158429.0,3568993310.0
2,시흥시,1,"서적, 신문 및 잡지류 소매업",10294662168.0,9832271753.0,11497870137.0,13889354905.0,13894718685.0,3672326681.0
2,시흥시,1,"섬유 원단, 실 및 기타 섬유제품 소매업",1874958076.0,1437807126.0,795893135.0,181002730.0,180997118.0,37815434.0
2,시흥시,1,셔츠 및 블라우스 소매업,4461791224.0,2863770022.0,1661109197.0,1278869712.0,1503111076.0,223420909.0
2,시흥시,1,속옷 및 잠옷 소매업,8289560880.0,8296451740.0,6435987888.0,7883503931.0,7883975476.0,1678811887.0
2,시흥시,1,슈퍼마켓,59376103932.0,47283457334.0,56318050853.0,50552055848.0,50550947673.0,13477461696.0
2,시흥시,1,시계 및 귀금속 소매업,7160797291.0,7402324125.0,7163905397.0,7356148388.0,7355903069.0,2341761286.0
2,시흥시,1,신발 소매업,8132734524.0,7967832147.0,9677047017.0,8132003088.0,8133162700.0,1563901067.0
2,시흥시,1,안경 및 렌즈 소매업,11659744296.0,12858289401.0,14468554452.0,15697998716.0,15700502018.0,3795753812.0
2,시흥시,1,애완용 동물 및 관련용품 소매업,14008834527.0,11426499974.0,13974732422.0,14610690096.0,14612256430.0,4684691266.0
2,시흥시,1,운동 및 경기용품 소매업,10708900123.0,11653329062.0,11931627028.0,17098380461.0,17098947295.0,3712160820.0
2,시흥시,1,육류 소매업,68853712110.0,72741954647.0,74055605538.0,86989038246.0,86967454407.0,27580800080.0
2,시흥시,1,의약품 및 의료용품 소매업,75528162871.0,80979029505.0,95439310375.0,112984017672.0,113008498348.0,30360770867.0
2,시흥시,1,자전거 및 기타 운송장비 소매업,219025311.0,572098762.0,1139381982.0,1177927832.0,2270411529.0,1089558885.0
2,시흥시,1,전기용품 및 조명장치 소매업,10784429544.0,10019854496.0,8642909146.0,8279208672.0,8277252562.0,2043824344.0
2,시흥시,1,전자상거래 소매업,11947971659.0,7038862208.0,716029298.0,1544661940.0,496330063.0,67388947.0
2,시흥시,1,"주방용품 및 가정용 유리, 요업제품 소매업",11059079787.0,11569269246.0,9818455073.0,8162121245.0,8161342121.0,2139755177.0
2,시흥시,1,철물 및 난방용구 소매업,17630294009.0,19234047126.0,19124972577.0,21530447467.0,21535876808.0,5587589662.0
2,시흥시,1,체인화 편의점,179745149364.0,195727700168.0,199413130892.0,196386482409.0,196406464706.0,53981906908.0
2,시흥시,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",14809903303.0,11294162304.0,8741409472.0,8347780007.0,8347889685.0,2100519439.0
2,시흥시,1,통신기기 소매업,9775127593.0,10004692165.0,8633022109.0,10170215434.0,6363859918.0,1642366384.0
2,시흥시,1,"페인트, 창호 및 기타 건설자재 소매업",14549498842.0,12875006165.0,14099291138.0,15304371527.0,15306609938.0,3164508344.0
2,시흥시,1,"화장품, 비누 및 방향제 소매업",19084608741.0,18957167095.0,22962663813.0,19319495821.0,19325543226.0,4185959497.0
2,시흥시,1,화초 및 식물 소매업,11416878603.0,11725301472.0,12897736962.0,12024439893.0,12025425244.0,2992162998.0
2,시흥시,2,가전제품 수리업,7717538516.0,9572244695.0,8212643380.0,12077891186.0,12075907588.0,2687404680.0
2,시흥시,2,가정용 세탁업,6402281876.0,6827360955.0,7824110230.0,7844288710.0,7844694675.0,2096684204.0
2,시흥시,2,골프 연습장 운영업,7693386391.0,9753267927.0,12191999268.0,10146096314.0,10147063043.0,3954495294.0
2,시흥시,2,기숙사 및 고시원 운영업,207948018.0,244998850.0,372005047.0,4646050816.0,4642973026.0,707064204.0
2,시흥시,2,기타 교습학원,544578041.0,575514033.0,855305382.0,1456027630.0,1455949958.0,423676591.0
2,시흥시,2,기타 미용업,1972771215.0,2537043064.0,3049999943.0,3301497004.0,3301412865.0,1055626784.0
2,시흥시,2,기타 예술학원,1498193973.0,2107752696.0,2819444849.0,1494594842.0,1679097836.0,459063011.0
2,시흥시,2,노래 연습장 운영업,33719179260.0,33996855584.0,33601955777.0,17164573624.0,17165407099.0,2787716701.0
2,시흥시,2,당구장 운영업,5171307149.0,5352030674.0,5851078810.0,4267657058.0,4266954438.0,1022166255.0
2,시흥시,2,두발 미용업,29158370824.0,32723075653.0,36946905659.0,37382595244.0,37381569786.0,9703878257.0
2,시흥시,2,방문 교육학원,609139466.0,907988969.0,682953100.0,1237848533.0,703435331.0,233075021.0
2,시흥시,2,부동산 중개 및 대리업,1013417115.0,1339624597.0,498129194.0,282878824.0,559980063.0,95690930.0
2,시흥시,2,여관업,23412984112.0,24385770824.0,23728700208.0,19498112910.0,19496830298.0,4949260932.0
2,시흥시,2,외국어학원,10201567028.0,11806517353.0,10845548399.0,7902874693.0,7902242435.0,2473336782.0
2,시흥시,2,일반 교과학원,35444652845.0,38827477334.0,45970802200.0,48064820269.0,48050532074.0,14443007121.0
2,시흥시,2,일반의원,44089249444.0,53652668357.0,58832158391.0,48532850073.0,48529083509.0,13657746666.0
2,시흥시,2,자동차 세차업,3945223360.0,3663520594.0,4597082959.0,3846502500.0,3845647592.0,1342795491.0
2,시흥시,2,자동차 전문 수리업,57241415584.0,55919562043.0,52697830983.0,53740086692.0,53738929460.0,11870545042.0
2,시흥시,2,체력 단련시설 운영업,6254145142.0,6616926003.0,8162280645.0,6231285800.0,6230674948.0,2749863844.0
2,시흥시,2,치과의원,29776549396.0,29983272271.0,31756217088.0,35876717770.0,35876495158.0,10625290681.0
2,시흥시,2,컴퓨터 게임방 운영업,10545816497.0,14251261484.0,16763005202.0,11330248120.0,11332386839.0,2549754532.0
2,시흥시,2,피부 미용업,3589681350.0,4333610243.0,4623616193.0,4503286256.0,4503761815.0,1283677169.0
2,시흥시,2,한의원,13604160140.0,17637659130.0,17627337573.0,18425920407.0,18431426820.0,4655022662.0
2,시흥시,3,기타 주점업,43693845527.0,50545386802.0,53606504259.0,46772995767.0,46789409813.0,8323258908.0
2,시흥시,3,김밥 및 기타 간이 음식점업,31979902813.0,42682398804.0,54915404953.0,49173263836.0,49174242682.0,9134437868.0
2,시흥시,3,서양식 음식점업,7578854554.0,7338204113.0,8840949946.0,12913059437.0,12913168392.0,3391681297.0
2,시흥시,3,일식 음식점업,12554341414.0,14950590571.0,15656359342.0,21987514802.0,21985755415.0,5956536110.0
2,시흥시,3,제과점업,23854935494.0,28007176836.0,27990728674.0,31226467780.0,31228039388.0,8157631060.0
2,시흥시,3,중식 음식점업,48366076851.0,59045430104.0,64344089893.0,60452685742.0,60457024974.0,16233489941.0
2,시흥시,3,한식 일반 음식점업,270906784321.0,282867779870.0,297211062171.0,274183020772.0,274213945441.0,59740216361.0
2,안산시,1,가구 소매업,29634956009.0,33243077055.0,32617027337.0,38329759874.0,38326218038.0,4854784208.0
2,안산시,1,가방 및 기타 가죽제품 소매업,5279081660.0,4640923156.0,3985863408.0,1678831570.0,2012022665.0,622831301.0
2,안산시,1,가전제품 소매업,18202288673.0,20466191279.0,17593235273.0,15324135734.0,15323719678.0,2530519911.0
2,안산시,1,가정용 직물제품 소매업,12043533434.0,12233817343.0,11363739426.0,11890267914.0,11891058460.0,2195375119.0
2,안산시,1,건강 보조식품 소매업,11471017697.0,11738489107.0,11647825030.0,11500158364.0,11501058162.0,3126125164.0
2,안산시,1,"게임용구, 인형 및 장난감 소매업",9267644352.0,10395830702.0,7912272481.0,9091082811.0,7889121817.0,1803717727.0
2,안산시,1,"곡물, 곡분 및 가축 사료 소매업",6512313298.0,9548829259.0,10683825806.0,9374742402.0,9376040155.0,1664472701.0
2,안산시,1,그 외 기타 분류 안된 가정용품 소매업,2806212818.0,2504442215.0,2717056907.0,2396026355.0,2640674680.0,573878496.0
2,안산시,1,기타 식료품 소매업,12394883916.0,14900993277.0,13087248410.0,12147929668.0,12284497096.0,3881003949.0
2,안산시,1,기타 음ㆍ식료품 위주 종합 소매업,144238206369.0,164139749051.0,168055343905.0,156747329663.0,156949311697.0,36537036667.0
2,안산시,1,기타 의복 소매업,64145817202.0,60199480698.0,57184306549.0,43627549057.0,43625046663.0,12984671742.0
2,안산시,1,남자용 겉옷 소매업,17320141143.0,20641819495.0,21666011380.0,15161960983.0,15161568694.0,3183132064.0
2,안산시,1,문구용품 및 회화용품 소매업,25263890456.0,20420096854.0,18967307466.0,11948628636.0,11946518279.0,3028433479.0
2,안산시,1,"서적, 신문 및 잡지류 소매업",11530415148.0,11397027125.0,11887836732.0,10605061216.0,10605843075.0,2634828967.0
2,안산시,1,"섬유 원단, 실 및 기타 섬유제품 소매업",502839597.0,657113989.0,597320558.0,631308812.0,630657993.0,263604649.0
2,안산시,1,셔츠 및 블라우스 소매업,131826163.0,71892824.0,169830827.0,555364525.0,15865414.0,
2,안산시,1,속옷 및 잠옷 소매업,13969226088.0,11733622941.0,10429537888.0,10174291652.0,10172545103.0,2296938969.0
2,안산시,1,슈퍼마켓,51561987001.0,50881963021.0,66870916673.0,52001054412.0,52298630419.0,13552160581.0
2,안산시,1,시계 및 귀금속 소매업,19064174832.0,19539531812.0,17864444929.0,15995344906.0,15993059650.0,6398861531.0
2,안산시,1,신발 소매업,15232604804.0,15072089606.0,12511069469.0,8919229035.0,8917396272.0,1655433786.0
2,안산시,1,안경 및 렌즈 소매업,21491663308.0,20308610584.0,21094157025.0,24625485982.0,24626110576.0,5932752908.0
2,안산시,1,애완용 동물 및 관련용품 소매업,10712790061.0,10086634928.0,11775293310.0,12404823397.0,12404790635.0,2907950183.0
2,안산시,1,여자용 겉옷 소매업,95490457.0,107848805.0,170361902.0,74293988.0,91390908.0,6457024.0
2,안산시,1,운동 및 경기용품 소매업,20775657983.0,13641235801.0,14867516097.0,15858533855.0,15858682028.0,3054599510.0
2,안산시,1,육류 소매업,90274810999.0,83945018953.0,82748264608.0,98744276620.0,98783077283.0,31025976873.0
2,안산시,1,의약품 및 의료용품 소매업,157270686326.0,161684789565.0,171775715477.0,200185441530.0,200162755296.0,61686733474.0
2,안산시,1,자전거 및 기타 운송장비 소매업,892732096.0,386710391.0,61762313.0,1137055165.0,228636324.0,1353684007.0
2,안산시,1,전기용품 및 조명장치 소매업,16372784440.0,15335405599.0,15232553345.0,10938847258.0,10946395799.0,2799430718.0
2,안산시,1,전자상거래 소매업,25771657531.0,33377007052.0,35792614297.0,49269604422.0,8791257748.0,696592809.0
2,안산시,1,"주방용품 및 가정용 유리, 요업제품 소매업",10472852835.0,8044806452.0,10283042884.0,8097438289.0,8098625323.0,1518380392.0
2,안산시,1,철물 및 난방용구 소매업,22844955076.0,25154808816.0,29602437082.0,24648361740.0,24654247743.0,6863203398.0
2,안산시,1,체인화 편의점,271397416866.0,292030927987.0,261056711776.0,239929681858.0,239991246711.0,63124462315.0
2,안산시,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",8352510302.0,7293063937.0,6163167821.0,6899339109.0,6899243226.0,1789045106.0
2,안산시,1,통신기기 소매업,13763121099.0,12678064804.0,12506048616.0,12191666756.0,12569282335.0,3362202087.0
2,안산시,1,"페인트, 창호 및 기타 건설자재 소매업",20395962367.0,22996677131.0,20681087498.0,24066427983.0,24066751207.0,4580410790.0
2,안산시,1,"화장품, 비누 및 방향제 소매업",42845000216.0,35761956342.0,31918271365.0,16716600368.0,16718020763.0,3419160910.0
2,안산시,1,화초 및 식물 소매업,20698036270.0,22546568947.0,24005977065.0,22479251871.0,22475542791.0,5976088336.0
2,안산시,2,가전제품 수리업,11890119106.0,14018306266.0,16049166248.0,16656028846.0,16657910015.0,3387362837.0
2,안산시,2,가정용 세탁업,10823494211.0,11042248457.0,11771572670.0,11325763830.0,11325759841.0,3100850596.0
2,안산시,2,골프 연습장 운영업,11879645850.0,13303867102.0,14424872223.0,15164557122.0,15168701872.0,4827486893.0
2,안산시,2,기숙사 및 고시원 운영업,5234281499.0,6394726603.0,10275314636.0,9129115145.0,9130652491.0,1606426429.0
2,안산시,2,기타 교습학원,1819740435.0,1908691431.0,2016128466.0,1738887982.0,2119922802.0,562265150.0
2,안산시,2,기타 미용업,4642651079.0,5206060278.0,5786504485.0,4681317889.0,4681708163.0,1422361872.0
2,안산시,2,기타 예술학원,2195400609.0,2455251470.0,2872697541.0,1746262192.0,2161667321.0,562936047.0
2,안산시,2,노래 연습장 운영업,49363403338.0,47672914767.0,47061626455.0,22633601443.0,22625943843.0,3363888759.0
2,안산시,2,당구장 운영업,6455057045.0,6548428530.0,6840406810.0,5907964804.0,5908019960.0,1327226083.0
